128.0,653.6552196452081,0.0005444484440662416,0.9999665171084466,0.27624941810156806,0.0015144493243198134,1.4293578737278878e-07,1.526624931125209e-05,1.6702278422433325,3.127846277541474,3.2228938289425497,4.407035545356356,4.559164233380361,4.538908388495683,5.161911421703339,4.705712530957138,5.682681998189183,5.532468508571314,0.2941749496942036,1.3322171508617632e-06,0.18729840860337324,0.04202588809867686,9.49287036823994e-07,4.592026777388869e-06,3.3835777016427366e-06,6.234695503123311e-06,0.028322651511831682,2.955604978863261e-07
25.0,653.6363768313723,0.0005445738150451242,0.9999692958937094,0.27618707313587226,0.0015143231001268661,2.769910161237732e-07,1.530252053185549e-05,1.6702278422433325,3.127846277541474,3.2228938289425497,4.407035545356356,4.559164233380361,4.538908388495683,5.161911421703339,4.705712530957138,5.682681998189183,5.532468508571314,0.29417498655513613,1.2216548542985228e-06,0.18728925904945876,0.042049302634529946,7.03793631037659e-06,2.1294647491672785e-06,7.132226778845303e-06,5.052121758900539e-06,0.02828092866779475,3.6789034689220817e-06
91.0,653.6113093001624,0.0005444427319148781,0.9999114480823913,0.2762394385542409,0.0015146894983449693,3.505712942164507e-08,1.5236731564421957e-05,1.6702278422433325,3.127846277541474,3.2228938289425497,4.407035545356356,4.559164233380361,4.538908388495683,5.161911421703339,4.705712530957138,5.682681998189183,5.532468508571314,0.29417494801474614,3.523303332146904e-06,0.18729694403594116,0.04202651260315195,9.47910910722492e-06,1.52792902387388e-05,1.3605164816473863e-06,5.937381507614344e-06,0.028288943988362292,1.7079791253457307e-05
62.0,653.6067255167721,0.0005429012909842637,0.9998864903977612,0.2762284675296771,0.0015142452983462516,4.4447899988364625e-07,1.528223940346768e-05,1.6702278422433325,3.127846277541474,3.2228938289425497,4.407035545356356,4.559164233380361,4.538908388495683,5.161911421703339,4.705712530957138,5.682681998189183,5.532468508571314,0.2941744948081855,4.5163195851526765e-06,0.18729533396238313,0.042052764139379674,4.501748943225005e-06,5.1873392491336676e-06,1.0395100777790513e-06,9.7939478288144e-06,0.028303664025333738,2.7646012333892255e-07
140.0,653.6019850834109,0.0005451737561796388,0.9999738432714234,0.27625360435011814,0.0015145893917058834,1.880457923819634e-07,1.5205675806359564e-05,1.6702278422433325,3.127846277541474,3.2228938289425497,4.407035545356356,4.559164233380361,4.538908388495683,5.161911421703339,4.705712530957138,5.682681998189183,5.532468508571314,0.29417516294675305,1.0407238085968821e-06,0.1872990229642343,0.04204125212085707,5.180788047933386e-06,4.903196154159276e-06,2.879074805592343e-07,1.7604878700922446e-06,0.02830575821682112,1.4904787326047621e-05
114.0,653.6001154638391,0.0005438766073652181,0.9999041367783891,0.27617904567098306,0.001514168150523047,4.872900051244855e-07,1.5332049284819127e-05,1.6702278422433325,3.127846277541474,3.2228938289425497,4.407035545356356,4.559164233380361,4.538908388495683,5.161911421703339,4.705712530957138,5.682681998189183,5.532468508571314,0.29417478156570814,3.814205465599804e-06,0.1872880809635944,0.04201927822896973,3.341686788317815e-05,7.86727172448536e-06,4.204333043013014e-07,6.997752072002937e-07,0.028288816659297573,2.9581393918523785e-06
15.0,653.5972411411391,0.0005443136218332156,0.9997576549068155,0.27618906335959326,0.001514762256204409,8.125209838283354e-09,1.52238368203092e-05,1.6702278422433325,3.127846277541474,3.2228938289425497,4.407035545356356,4.559164233380361,4.538908388495683,5.161911421703339,4.705712530957138,5.682681998189183,5.532468508571314,0.2941749100544618,9.642425566891478e-06,0.18728955112852294,0.04204866079890826,9.776450010180559e-06,1.5970928326458166e-06,3.275561841245137e-06,1.0440268948901156e-05,0.028290883609831563,6.92463587266579e-06
99.0,653.5669293393239,0.0005441673529630957,0.9998390037412187,0.27617069990123755,0.001514447161747543,3.1834610364489535e-07,1.529967003484345e-05,1.6702278422433325,3.127846277541474,3.2228938289425497,4.407035545356356,4.559164233380361,4.538908388495683,5.161911421703339,4.705712530957138,5.682681998189183,5.532468508571314,0.2941748670492384,6.405718479572198e-06,0.18728685616429597,0.04202557658922262,2.6397629409177438e-05,1.5794783972627323e-05,1.2104799673547106e-07,1.0614347866921287e-06,0.028272063561570044,4.78953571824631e-06
133.0,653.5630848967937,0.0005438247724176491,0.9998362845725791,0.27624185838534304,0.0015147205911439138,1.1799985488725184e-07,1.5235587162459874e-05,1.6702278422433325,3.127846277541474,3.2228938289425497,4.407035545356356,4.559164233380361,4.538908388495683,5.161911421703339,4.705712530957138,5.682681998189183,5.532468508571314,0.2941747663254626,6.513908750181869e-06,0.18729729916285295,0.04201482596676176,1.3792159169267492e-05,2.1207918563831906e-05,4.034788995539557e-06,8.906262155126984e-06,0.02830076679878775,3.779800474803002e-06
68.0,653.5250166696756,0.00054648953187076,0.9997920719079529,0.27607722117660694,0.001514853270401892,5.096362554191103e-09,1.5304939142250784e-05,1.6702278422433325,3.127846277541474,3.2228938289425497,4.407035545356356,4.559164233380361,4.538908388495683,5.161911421703339,4.705712530957138,5.682681998189183,5.532468508571314,0.29417554980437677,8.273042067755072e-06,0.1872731375164257,0.042027365077381806,1.3189853737102291e-05,2.210505552635785e-05,2.8867282377759e-06,2.2692235530211576e-06,0.028247052814690574,8.522848611349225e-07
148.0,653.50977239706,0.0005448207499460029,0.9990517855678073,0.27595982472801234,0.00151489781361701,4.18500923915488e-08,1.5259335965876752e-05,1.6702278422433325,3.127846277541474,3.2228938289425497,4.407035545356356,4.559164233380361,4.538908388495683,5.161911421703339,4.705712530957138,5.682681998189183,5.532468508571314,0.29417505915766984,3.7727551912544204e-05,0.18725590877752435,0.04202904458733891,2.951491843300052e-06,3.3369616417887483e-06,1.4964181127341838e-07,1.230807736057322e-06,0.0283205174494523,1.087362360553264e-06
