35.0,724.0100267621445,0.0005696581750415506,0.9998772543563453,0.2743801299670624,0.001381196341260789,1.6702278422433325,3.127846277541474,3.2228938289425497,4.407035545356356,4.559164233380361,4.538908388495683,5.161911421703339,4.705712530957138,5.682681998189183,5.532468508571314,0.2938473857772385,4.883803162865182e-06,0.18702407767099571,0.04148052956975855,1.8211779236299842e-06,3.2192425655835813e-06,1.0596575205884017e-06,7.86081122627354e-08,0.027714274023830143,9.409028029884124e-07
148.0,723.996773472947,0.0005607554294379065,0.9998702486600454,0.2744776169877873,0.001381221625067596,1.6702278422433325,3.127846277541474,3.2228938289425497,4.407035545356356,4.559164233380361,4.538908388495683,5.161911421703339,4.705712530957138,5.682681998189183,5.532468508571314,0.29385000331686323,5.1625457783193974e-06,0.18703838456397626,0.04147127298763959,2.4123952279875575e-06,4.819905471269541e-06,1.97155089675655e-06,5.591497347581039e-07,0.027747005076537115,2.5571990758379333e-06
0.0,723.9895973972808,0.0005658783048718418,0.9999105095005858,0.27443845247070014,0.0013812353155279685,1.6702278422433325,3.127846277541474,3.2228938289425497,4.407035545356356,4.559164233380361,4.538908388495683,5.161911421703339,4.705712530957138,5.682681998189183,5.532468508571314,0.29384849711528926,3.560647621149015e-06,0.187032636900847,0.04147894082170147,5.653108897827912e-06,5.339455472938275e-07,9.860623665245589e-07,6.620756335667795e-06,0.027732262812369277,6.799652722593535e-07
32.0,723.987848240578,0.0005760435992552008,0.9999549018862485,0.27453063204400646,0.0013812386525964236,1.6702278422433325,3.127846277541474,3.2228938289425497,4.407035545356356,4.559164233380361,4.538908388495683,5.161911421703339,4.705712530957138,5.682681998189183,5.532468508571314,0.2938455083675445,1.7943635637218514e-06,0.18704616488929593,0.04146296736133641,2.3727494187530484e-06,7.064641870483879e-06,2.5364980774201647e-07,1.0436609665007751e-06,0.027752242054646256,4.967654464611437e-07
114.0,723.986030332741,0.000576316688536168,0.9999654015099968,0.27448366319594747,0.0013812421208464535,1.6702278422433325,3.127846277541474,3.2228938289425497,4.407035545356356,4.559164233380361,4.538908388495683,5.161911421703339,4.705712530957138,5.682681998189183,5.532468508571314,0.293845428075234,1.3766045773776205e-06,0.18703927188674438,0.04146472144470891,1.4244304882281739e-06,3.733798034285723e-06,1.4955864032206132e-06,3.097818268459082e-06,0.027745415518058574,2.8882201547432254e-06
111.0,723.9773269825362,0.0005722386975806536,0.9999415168526068,0.2744899623513294,0.0013812587255569151,1.6702278422433325,3.127846277541474,3.2228938289425497,4.407035545356356,4.559164233380361,4.538908388495683,5.161911421703339,4.705712530957138,5.682681998189183,5.532468508571314,0.29384662706522996,2.326927226980111e-06,0.1870401963312627,0.04147671111426598,2.722589230377234e-06,2.6168217969125687e-06,2.173799082841534e-06,3.7040561953160427e-07,0.027730948702865504,3.422640297009663e-06
13.0,723.9756934468119,0.0005829152162116965,0.9997623809026706,0.27440810154635875,0.0013812618421470068,1.6702278422433325,3.127846277541474,3.2228938289425497,4.407035545356356,4.559164233380361,4.538908388495683,5.161911421703339,4.705712530957138,5.682681998189183,5.532468508571314,0.2938434880099525,9.45438766332744e-06,0.1870281826932696,0.041459326923839586,4.806211332370396e-06,6.545668267218822e-06,2.953928340588457e-07,3.0150857406054084e-06,0.02773286558837595,3.5972386789527824e-07
1.0,723.9710036321759,0.0005592255404176579,0.9999082666894676,0.27444214976474274,0.0013812707898285725,1.6702278422433325,3.127846277541474,3.2228938289425497,4.407035545356356,4.559164233380361,4.538908388495683,5.161911421703339,4.705712530957138,5.682681998189183,5.532468508571314,0.2938504531269904,3.649884580660999e-06,0.18703317950426018,0.041467243184293345,2.051520939547043e-05,1.5504021481855203e-06,5.955018812025667e-07,1.5739886405081698e-06,0.02772491642185258,4.2157197313923294e-07
141.0,723.967077793989,0.0005571296855627167,0.9999977942959595,0.2744663721244475,0.0013812782800111782,1.6702278422433325,3.127846277541474,3.2228938289425497,4.407035545356356,4.559164233380361,4.538908388495683,5.161911421703339,4.705712530957138,5.682681998189183,5.532468508571314,0.29385106933949096,8.776054325677629e-08,0.18703673430268827,0.0414859078118436,3.949547109044147e-06,3.433383107338167e-06,3.958237138862449e-06,3.7833062456784145e-06,0.02772791885826833,7.876678752381515e-07
36.0,723.9608461066126,0.0005869385897013884,0.9999679033872712,0.2744364296108054,0.0013812901697348658,1.6702278422433325,3.127846277541474,3.2228938289425497,4.407035545356356,4.559164233380361,4.538908388495683,5.161911421703339,4.705712530957138,5.682681998189183,5.532468508571314,0.2938423050783039,1.277059894714278e-06,0.18703234003219912,0.04145763393567871,1.3663393862506458e-05,6.808363076571527e-07,1.7738784982642343e-06,3.536748482326087e-08,0.027717894289146124,2.087831042153586e-06
