5.0,3.086632366911242,1.5026269773021341,1.542032559402287,1.542032559402287,1.7188242718577385,2.0361556489020587,2.573547803983092,2.6300441588275136,4.461918243579566,4.594556760136038,4.701744550373405,6.2555696289986376,6.33532115444541,6.33532115444541,8.040520771406591,8.35991713963449,10.033481164230034,0.0032852102071046826,0.02360599283128977,0.04840902118012309,0.08056746758520603,0.027766918018460277,0.027611993812024588,0.03887528371997177,0.011618351563811302,0.013186037167906759,0.0014455147553235292,0.005876541510224344,5.719591863453401e-05,0.03870167303830385,0.006143875187262893,0.013809099700301884,0.015943398233503103
32.0,2.8434102490357973,0.6500568176619709,0.6500568176619709,1.4523106368072332,1.600168621726334,2.187120022037998,2.92236142154783,2.92236142154783,4.9899623958580195,4.9899623958580195,4.9899623958580195,6.274662500526756,6.431615706528537,6.431615706528537,8.195600107358768,8.195600107358768,10.008041978226975,0.07442114900797606,0.09330608889460562,0.04525282928254455,0.057346281036734566,0.039597579229157416,0.07788317330181599,0.0474047455471009,0.0031831740541383626,0.012020195056684316,0.02177038399968296,0.001367338085547086,0.015394864287227392,0.05710857398808002,0.008957705148495733,0.01263492329977453,0.018886763309128585
24.0,2.5668111962690303,1.294268966652453,1.294268966652453,1.294268966652453,1.294268966652453,2.153737950429786,2.9389676169492303,2.9389676169492303,4.205992073006928,4.205992073006928,4.205992073006928,6.001047057285905,6.270405707834288,6.270405707834288,8.121967675630003,8.239465889520943,10.009898836747743,0.09247555392794311,0.007043317332863799,0.1773094141855836,0.0462653617374599,0.04674699979368597,0.029986947029829025,0.008251180173829198,0.005757917230948805,0.057590881362557404,0.007962735462933777,0.03463949207216501,0.00859142644330859,0.0076912203803658485,0.030175987817347046,0.0017047636210918427,0.015405016951262951
45.0,2.213627382166165,0.779274561535567,1.7313710388354957,1.7313710388354957,1.7313710388354957,2.861656519249082,2.8816503575979726,2.959496739818714,4.975174614302814,5.035928580388427,5.035928580388427,6.256731955390423,6.256731955390423,6.437885738862678,8.065680352784693,8.065680352784693,10.03139495808864,0.08046445900574326,0.031067656651139263,0.07489813577383757,0.11373570570256561,0.004587014447897676,0.0030276314169168468,0.14332580242305992,0.0018925481289625151,0.037495152279734614,0.03328145755454898,0.019860049895942207,0.04236597545910626,0.014044478482101101,0.018854855764657254,0.017895030491054058,0.01672736577223986
21.0,2.143940604924348,0.15083133922889827,0.3922143157571554,0.466358566749841,2.2027745601633795,2.558031786628999,2.558031786628999,3.554725349880755,4.318792838649824,4.5661737115122385,4.5661737115122385,6.642979521397502,7.186322689976078,7.186322689976078,8.151309653185308,8.151309653185308,10.004927095584572,0.1087793144863099,0.02328355070203543,0.05582799194380641,0.20956960506737232,0.16076848090742712,0.010996672324836258,0.013968305429443717,0.05330070317722856,0.01494334451854229,0.003967067785561088,0.017394647188484665,0.012778958305716508,0.031391039816662664,0.02109843492507934,0.0026453059166669894,0.019040607800707217
8.0,2.006230224996079,0.39931714757345615,1.1926620337273925,1.1926620337273925,1.4180001324191107,2.298367815800011,2.298367815800011,2.596077686296776,4.025665266453289,4.303574758963659,4.303574758963659,6.062749380189926,6.470019856374711,6.470019856374711,8.087325276690535,8.31360451074579,10.02065332804108,0.1452463648840785,0.04368974175304175,0.03839352007955313,0.05881484827026725,0.08519521194510161,0.08407341936603188,0.040469587035477164,0.0017481788992881712,0.0017177493404597032,0.050587414726614946,0.06160116959363222,0.019834183566272257,0.002151210196316245,0.021820609222631897,0.008478165017440913,0.0176935175084509
2.0,1.981699018363577,0.2886630836874249,1.498456078581512,1.498456078581512,1.498456078581512,2.44357521221973,2.7267987672006715,3.191364402603358,4.146616860281211,4.290818078489974,4.684990128129721,6.215986714046449,6.2727382414508615,6.310993072239216,8.032472466584295,8.211655661929399,10.043600031547248,0.007719858083873987,0.13434137114090844,0.0577945712953806,0.03168911132961511,0.11827264986932277,0.0772002640296705,0.04230967804323882,0.017818621546030044,0.010716608446091411,0.013744812831282614,0.04133660211227834,0.0333086621016264,0.007483605679590255,0.0127217830857262,0.0035622756171505903,0.019900142081314697
15.0,1.9344902246282052,0.45472928986418987,0.5368311403726693,1.1041677326371426,1.1041677326371426,2.458889457037822,3.0191393284301737,3.0191393284301737,4.608554049348459,4.941049910662696,5.236299181100913,6.817915286310017,6.817915286310017,6.817915286310017,8.248596879653633,8.248596879653633,10.08041345961392,0.12747169225476682,0.06934405118227005,0.008158753562020143,0.325711540877819,0.04974417891353368,0.008562975144013763,0.11863594716414806,0.02435013451613486,0.01818612969946116,0.021297876170137894,0.02021463881246745,0.03135669636540116,0.020932320738211274,0.019176513329148295,0.0037606356432661383,0.02114321405533701
7.0,1.9048104922235998,1.4856275517493485,1.6232028175145388,1.6232028175145388,1.7252253515005578,2.3296707303728907,2.3296707303728907,2.3296707303728907,4.081619534548372,4.764817633386701,4.946197519451379,6.081613030470908,6.513066520728171,6.513066520728171,8.297924621030688,8.297924621030688,10.039625801239163,0.03547030407935381,0.017485543526709085,0.08858852423727512,0.08950427519157529,0.01332099732971983,0.17516377195715904,0.04500704500824214,0.010033969860523937,0.008080315403640272,0.04531457819975913,0.05689989663660526,0.0074402229860424975,0.02773867552168667,0.016848159581422807,0.008231029531452803,0.024792514520231634
22.0,1.8751298209671154,0.5342284466838464,1.4160899685882031,2.3782792778313158,2.3782792778313158,2.100122758327052,2.717009051382774,2.982739886232884,4.083744352450595,4.392627920098603,4.470042044301517,6.02317668642383,6.6000857563689355,6.647717250720598,8.000641700834967,8.104769162461162,10.062129429234192,0.051718697044998395,0.027849409698683304,0.127963109575212,0.091697317296057,0.1306179466994945,0.02321731589734554,0.025156234232708817,0.09279101293650455,0.0004320390475913991,0.013704336979426444,0.014255917100235825,0.008931179232895374,0.04595700605656021,0.005108970971778037,0.02563418782781809,0.01744745853822678
