18.0,3.477566452690974,1.0,1.0,1.836762887959089,1.836762887959089,2.097804618316703,2.865045535773784,2.918736824887432,4.076027551991371,4.208937694093866,4.208937694093866,6.245660047069285,6.318446384378616,6.570175954698434,8.203187379450595,8.203187379450595,10.015100834127143,0.13484234831686262,0.021688966574473303,0.06181496441643686,0.009754999057762311,0.032344795163813986,0.03993404818405397
17.0,2.4897161509323054,1.0,1.0,1.7879209696896141,2.33135737546999,2.132090536222794,3.477132902167737,3.477132902167737,4.533328567038288,4.622465979838279,5.533353799866281,6.306349454015493,6.576216701030731,6.985329608809318,8.537669166130943,8.537669166130943,10.086262244564951,0.04468010965455321,0.1163239594360639,0.1328700518719852,0.028717282163444897,0.1075007202257402,0.010240049263811675
12.0,2.473603373172374,1.0,1.0147820820845663,1.2476722336933017,1.2476722336933017,2.536460143625736,2.536460143625736,2.536460143625736,4.18178023584187,4.527046552225947,4.527046552225947,6.0015907865669575,6.118734024390578,6.1644903397746384,8.12171823270619,8.12171823270619,10.026012915484607,0.041797367818653584,0.007498155795037749,0.13689332362264395,0.016275646721478552,0.043364673014730216,0.0068134049326181376
13.0,2.3325725357996845,1.0,1.0,1.108115989494417,1.4460747889399996,2.190341550618037,2.77618059370406,2.953803368541784,4.315054960942468,4.322436888651993,4.81301833792557,6.020245963960234,6.288407822848297,6.555809915409191,8.280858783228789,8.297544652794487,10.05162472695883,0.0963628856264055,0.14662616611849516,0.0247085142251104,0.003412492938432845,0.04662672034201677,0.11128646670617164
8.0,2.2724350006275325,1.0,1.0,1.3468722908582538,2.0836152251451447,2.5885475021665445,2.5885475021665445,2.5885475021665445,4.464183318364179,5.192866554482403,5.192866554482403,6.694902289055753,6.694902289055753,6.694902289055753,8.327340738567061,8.368334996658758,10.005256326883005,0.19164402887779283,0.027389683413412406,0.0674135023882147,0.018182443269062785,0.023287967276480064,0.11244833681762684
0.0,2.266332207650267,1.0,2.4788131200477945,2.5542216010459233,2.601415047053015,3.218546345003619,3.5219559815468973,3.5645679507898165,4.003803493522107,4.2525465859385445,4.756734285958111,6.266538419357502,6.36047298396472,6.456499250190799,8.273487588998687,8.450475145292584,10.061074800468282,0.1325451082072686,0.13162419751659032,0.048901124657131735,0.004726624971255667,0.09330902425106613,0.0024147403994574934
3.0,2.211235782224092,1.0,1.477087736101821,1.477087736101821,1.7982265128195285,2.6434678408596666,2.6434678408596666,2.6434678408596666,4.420067766290158,4.920931364633143,5.149907347299741,6.282680626376532,6.282680626376532,6.282680626376532,8.187969549500849,8.255412167776376,10.003242762722076,0.1073224120400846,0.07404611282050609,0.1124000559002161,0.053316810141550375,0.012570307105779638,0.11323140412569047
4.0,2.1350798034502696,1.0,1.8640216660406441,2.26137931631878,2.26137931631878,2.4807930034026504,2.4807930034026504,3.2872002149745816,4.25390939956531,4.82237485025078,5.006376336822286,6.696751848170534,6.696751848170534,6.696751848170534,8.07758886477095,8.07758886477095,10.000302278019953,0.14067745978944005,0.138964480496943,0.009683250483358281,0.019568567015230645,0.004364362489432103,0.05999658700544386
20.0,2.132067466735433,1.0,1.0,1.035933765452355,1.035933765452355,2.7422966175712644,2.7422966175712644,2.7422966175712644,4.618420196706429,4.618420196706429,5.093872388657182,6.099349095085635,6.139406762206927,7.217011100705713,8.176708473660982,8.176708473660982,10.004244123538957,0.021738155651837582,0.05151368584483862,0.25116698269732296,0.016536004506051544,0.06981798619031905,0.06223366353660822
2.0,1.9852705489445173,1.0,1.0,1.1364450525886627,1.1364450525886627,3.2447558314293445,3.2447558314293445,4.319351900225854,5.313022134903666,5.5793677597568365,5.582040420303284,6.0419398595281875,7.716220730198873,7.996520918367198,8.04267929947516,8.341797918962083,10.074793174327377,0.15406211615446957,0.1568954033079266,0.07929051768257049,0.11022078519579952,0.05463091815244407,0.04007025049254298
