0.0,633.9438302035882,0.0005188933218269174,0.9783981485358619,0.2722038740746093,0.0015755763758752068,1.850443909212629e-09,0.29416743610816465,0.0008594943768528088,0.18670469710197143,0.03781236220406424,0.0032492877173758844,0.0008485367936518152,0.00041012435323700366,9.593818597591636e-05,0.02771911760055175,3.867430225583503e-05
1.0,615.009092420217,0.0004953237077505245,0.9095484780590302,0.252141066733086,0.0016249152823227884,1.0769384828357431e-09,0.29416050629105756,0.0035988847814783387,0.18376034168532174,0.03637768306047818,0.005464382307415622,7.853567282913035e-06,0.00018554914724524401,0.0008898507326386644,0.02725456545124703,6.436114338335353e-06
2.0,608.2442806453123,0.0005145774932028402,0.9939298735608753,0.2776426257366791,0.0016363118416389175,7.764447806923869e-09,0.2941661671903566,0.00024151816569402027,0.1875028714373689,0.03979265273262364,0.0004072315099409537,0.0005768253912478168,0.000100808189337389,0.0002067768753492005,0.02395605342834753,0.005020921590386843
3.0,605.6492167277275,0.0004692223428618633,0.8167478490395678,0.22382858252373944,0.0016465552434916718,4.565524736044324e-09,0.294152832101555,0.007291235825695372,0.17960528926311822,0.037719420644917186,0.0007308184405742044,0.004463125706436991,0.0001612811680625369,9.956039807218467e-05,0.026853167441926555,0.0005139538814015329
4.0,602.7964205411268,0.0005174825029008073,0.9909305826510373,0.27805437081341405,0.0016551465602658983,3.7883071679623015e-09,0.2941670213064162,0.0003608539400294331,0.1875632978685421,0.031198534723581785,0.009836051512956696,0.0008276685420290773,0.00013631439526516853,0.00011398671396727566,0.025508823548279495,0.0017085555995513802
5.0,595.2539102813885,0.0005012396325734638,0.9848449776160604,0.27739269778992764,0.001673528983103173,6.426381704560669e-09,0.2941622456609475,0.0006029879680313014,0.18746619278660667,0.03270974988540416,0.0008818399987491489,0.004394254124466756,0.00024814195232894135,0.004087963906865353,0.02541061175646661,0.0017499110473838738
6.0,594.5816155492727,0.0005082168730544458,0.9764355378887567,0.272809706661497,0.0016806183848928208,1.2365091173194287e-09,0.2941642970734267,0.0009375827211754556,0.18679360721452054,0.03959608889610155,0.0007234834322519966,5.921814115739673e-06,6.196468190850342e-05,0.0003012597412341816,0.020294085483414555,0.008892201002369959
7.0,593.9223448260825,0.000501270572445239,0.9768696883034417,0.274103739056125,0.0016824990778234305,1.2227230339334483e-09,0.29416225475773,0.0009203087462687506,0.18698351539763694,0.03580037358245859,0.004641754534528453,0.0003501164790130172,0.0005426588022154258,0.00021356768155866217,0.02243493711060791,0.005682300103780968
8.0,593.4316478854133,0.0004932252336445478,0.978186117176953,0.27645644850077217,0.0016828115081379963,2.3025291118194957e-09,0.2941598893084582,0.0008679306796855205,0.1873287917430272,0.026710878607229684,0.010155177603050656,0.005325854478508982,0.00016378186408146406,6.792785704193863e-05,0.025870502796498603,0.0010005995112652246
9.0,588.812274770665,0.0004930770683687057,0.9724409453841735,0.2744094729772087,0.0016927661537133173,5.568006167244732e-09,0.29415984574566334,0.0010965195512526182,0.1870283839602101,0.0306150996728261,0.0018975532461055365,0.005040841451818241,4.9393372517435904e-05,0.005000037514725367,0.026018265459629437,0.0008244802784590615
10.0,586.1620530004086,0.0004965241312089059,0.989644317865716,0.27993984456651266,0.0017028237132633059,3.1891459473243344e-09,0.2941608592334091,0.0004120318379963083,0.18784000415213367,0.027895323143200385,0.0008478383947952271,0.011788222868064396,0.00019795168243631533,0.001254120464564652,0.024485440169746863,0.0026616452512142497
11.0,585.4672816439646,0.0004209382716884694,0.7231136050882263,0.1968578373847893,0.0016931233518851512,1.491402501496708e-08,0.29413863586646466,0.011016754737379699,0.17564714630789025,0.039876818210386356,0.0015060735427637852,0.00149065887239367,0.00019164545092751413,0.0004239540224607345,0.025713815929962358,0.0019705084729008337
12.0,580.5817333559977,0.00047758402162628803,0.9498039175156546,0.2690658537037635,0.0017100835910101439,1.2326782150573479e-08,0.2941552905594813,0.001997201522608284,0.1862441709592848,0.023351613178469226,0.006256461048975884,0.01238726080185018,9.508457637843614e-06,0.0006707458916772035,0.026364914725049593,0.00021322784651869322
13.0,579.110048786691,0.0004954335181460353,0.9881644647360724,0.2794726702269346,0.001723767854147916,3.0196573019836137e-09,0.29416053857694713,0.0004709122282076926,0.18777144309416002,0.032951836553754325,0.0004775668252420913,0.002546116615284802,0.0008799960218540026,0.005562822935255579,0.02398426537138829,0.0027051668211420213
14.0,578.6864787150769,0.00042749212576394084,0.7535921740402379,0.20713879679652855,0.0017268149386661276,1.2364964052657967e-09,0.29414056279704326,0.009804073561774741,0.1771559480432117,0.037558916609384256,0.0013785598484750907,0.0011304846638151324,0.0001675032762598345,0.003375366323437085,0.02548154588225352,0.001603472814111671
15.0,577.9609540684338,0.0004733620733296726,0.9507837329462544,0.27000627799204047,0.001729262697586444,9.57991130867697e-10,0.2941540492438859,0.0019582166303016165,0.18638218471279408,0.0233013749644033,0.016069129006232516,0.0028990282719503374,0.0005364513656872785,0.00014606679655178304,0.026073509528300287,4.096251133672217e-05
16.0,575.6250456754138,0.00046977205405385544,0.9589257626655494,0.2728492871706488,0.001735372486720787,1.869503551965579e-09,0.29415299372482173,0.0016342615854518627,0.18679941592735574,0.02364580898714264,0.006883447983694661,0.009819778171239104,0.00017819630483877443,0.002150975259571774,0.026516714519132425,9.553048800151932e-05
17.0,571.9702101453346,0.00048782248632556435,0.9929588243497807,0.28312733840498694,0.001747804379927498,5.384223067395055e-10,0.2941583008203873,0.00028015426769521486,0.1883077908675763,0.020049785416800855,0.0015633295426977754,0.019375476288629134,0.001127304041451175,0.0008696326414828059,0.02539794345877987,0.0002469959864002865
18.0,571.6411538361813,0.00045280973732660985,0.8314815142722333,0.23126099461333466,0.0017362777612812254,1.3071447202417374e-08,0.2941480065514106,0.006705012814259024,0.18069604702309933,0.03384179644689783,0.0019312244075530157,0.005103493709755633,0.00031241227795445424,0.0015592654604511323,0.024444519322590112,0.0027817557858786945
19.0,571.4966934490487,0.00047605109890384883,0.9506918659759673,0.26964157984313897,0.0017477536749145885,2.037726265502471e-09,0.2941548398574006,0.0019618718329360452,0.18632866274291812,0.024367431753864594,0.003983894543505756,0.01292496644369232,0.0007293699834203031,0.0005497960256939416,0.02414654382040444,0.0023634944129852023
20.0,570.9261160985121,0.0004820804790780201,0.996790929079054,0.284754269402791,0.0017495825603960243,1.957563278143226e-09,0.2941566125848513,0.00012768250055111954,0.18854655421780722,0.0192349084659626,0.0036120254142664497,0.01820636238249857,0.0001443902309647582,0.0012828612651470603,0.025195101101873882,0.0011665558480440815
