0.0,721.7403194924127,0.0004747184177545297,0.9971251669816443,0.27383026246364406,0.001385539886012302,0.29387529947799146,0.0001143838442630509,0.1869433808206213,0.04140726273222785,7.834149258209535e-05,7.560074010035846e-05,1.2497765101894108e-05,7.73425156921434e-06,0.027789503191535544,2.7027037006498435e-06
1.0,721.3006079955808,0.0006170926764450043,0.9936228275796333,0.2725443851490363,0.0013863845238934371,0.2938334393282968,0.0002537349099277651,0.18675466945177033,0.04110354373108997,1.6865234995422219e-06,0.0003528593897801971,2.9631405889466082e-05,3.492882416118729e-05,0.027596534466605958,7.289593512616974e-07
2.0,720.560692433563,0.0005528868863430406,0.9995942355776696,0.27470086425919077,0.0013878081478781218,0.2938523167855679,1.614455316012178e-05,0.18707114764152666,0.04115116948845924,2.4501492681712893e-05,0.0002395296426507489,1.0584917183081043e-05,5.9483504966996955e-05,0.02748784088456936,0.00023834427064492236
3.0,720.2292582470698,0.0006691126416035564,0.9953442125083227,0.27288988408786824,0.0013884467876712622,0.29381814468480805,0.000185244453493328,0.18680537380508838,0.04098321906542968,0.00041469888454686964,5.010513351012346e-05,3.3527794212885216e-08,6.8246248396356e-06,0.027566982626590575,1.801220877388486e-05
4.0,720.1384799636747,0.0006467874258154274,0.9999922929014268,0.27451637048543964,0.0013886218106973565,0.2938247086303095,3.066500062088005e-07,0.1870440719071673,0.04098424420037865,2.0142308390029846e-05,0.00030931236253499666,5.963011142295131e-05,7.046333024687637e-05,0.027434003747705913,0.0001680491995546278
5.0,719.666596140112,0.000580969535151012,0.997087441160055,0.2739071296849342,0.001389532327001752,0.29384406006912395,0.00011588487909666153,0.1869546616157521,0.04084409632099492,1.778667744455708e-05,0.00027430166078442253,4.129790269487803e-07,0.0003733112635204963,0.027606988651047812,3.7196388820803585e-05
6.0,718.7394596316404,0.0006892211182866541,0.9891229675083797,0.27130264491383227,0.001391324751409235,0.2938122324935747,0.0004327753238611592,0.1865724355038807,0.04075454219683903,0.00043072995364707383,0.0002070572262277448,2.9963272422317626e-06,0.00011016546932784815,0.02750101824174455,5.62461770813958e-05
7.0,718.060451766279,0.000529639327749062,0.9998217797699569,0.27469514406801765,0.0013926404072807637,0.293859151913573,7.0910257770164775e-06,0.187070308164001,0.04125021736700677,1.7806962471379754e-05,1.2031595056634827e-05,4.086177796863129e-05,7.551614393244314e-05,0.02707859598070551,0.0006912023675129848
8.0,717.885554822849,0.0006635475133449316,0.9967573884420431,0.2736896880698277,0.0013929796933255854,0.29381978091529043,0.00012901701527800126,0.18692275055832402,0.040343910229959645,0.0009504130545663286,0.00013615982872953406,3.9613085995190584e-05,2.714507207832963e-05,0.02741270729725131,7.312826032865023e-05
9.0,717.5050931622322,0.0005457072279797533,0.9932739791130141,0.2731025748140872,0.0013937183297093251,0.29385442771191517,0.00026761489127708133,0.18683658763678967,0.040096211882525275,0.001115669932104097,0.0003099699826798668,6.222471325669061e-06,2.7416529668650922e-05,0.027539940466194523,6.32873237026152e-05
10.0,717.4675085713174,0.0004050714111761109,0.9996211975121071,0.27437801778847365,0.0013937913397517965,0.29389577673383793,1.5071791824060478e-05,0.18702376769421317,0.04102976415710008,1.4968492880585375e-05,0.0005648915895568207,1.6003088989107277e-05,3.216893375431097e-05,0.02752903076413828,4.011714796435438e-05
11.0,716.9247280048046,0.0006063840212289454,0.9827382086958706,0.26978728702424304,0.0013948465730607333,0.29383658783220823,0.0006868120811281523,0.1863500462771676,0.040929186232754974,0.0005313109303705927,2.2416765503452832e-05,1.933995232551507e-05,1.7307474035048006e-06,0.027454065719691754,0.00030746517795463945
12.0,716.7057252997076,0.0006721643842838851,0.9994149880921462,0.2750296717454652,0.0013952727942585167,0.29381724742706916,2.3276451373945137e-05,0.18711940240900596,0.03977785873538548,0.001153735136651997,0.00036559431421432785,1.3489785489310666e-05,0.0001287766868172209,0.027570330057695578,1.1872323996292656e-06
13.0,716.2866506348686,0.0005824375049848789,0.9996961865328474,0.2746068963879689,0.0013960891203454188,0.29384362846415857,1.2088128976502386e-05,0.18705735720801886,0.04045520087257849,4.912772143620997e-06,0.0009802691420939,1.2038528880021145e-05,2.036618360814858e-06,0.02704237128205061,0.000530457647605028
14.0,715.5793247221953,0.0006615243020111529,0.9691162914857876,0.26558361391705,0.0013974691071297,0.2938203757695153,0.0012288008668328244,0.1857331282421042,0.04084161583238918,0.0004839790671307172,0.00017599382122575607,0.00011770173014949794,4.061106970190212e-05,0.027371726401350903,0.00013445083277048404
15.0,715.4912236019975,0.0005945242055953129,0.9863172599880858,0.27104632065520234,0.0013976411827467288,0.2938400747944045,0.0005444088030927693,0.18653481815021386,0.04030159908128296,0.0011574827626780815,2.066211835694538e-06,8.768520592784614e-06,1.7331441903622175e-05,0.027278873339170676,0.00036172984094315157
16.0,715.4444930230525,0.0007412613974309673,0.9933677188375302,0.272727882262376,0.0013977324722629163,0.29379693187747197,0.00026388517550512405,0.18678159891933707,0.04057346024936253,0.0007043742593375096,1.0333914053838815e-06,1.6028006170004703e-06,8.814978359732913e-05,0.027067007107796748,0.0005309930944570031
17.0,715.4057172061166,0.0005630631723901155,0.9330350083078469,0.25485426844055886,0.0013978082309787979,0.2938493248061105,0.002664402812923291,0.18415852275778447,0.041705357525881545,0.00011063786268213839,2.543562672400151e-05,1.985659419881497e-05,5.7293763241248355e-06,0.027606513064232098,1.0899704754166434e-05
18.0,714.956967947874,0.0006471651815873789,0.9552948304335129,0.2614921010533813,0.0013986855780569272,0.2938245975644939,0.0017787291021066247,0.1851326704967167,0.04115057427538,8.351180937101709e-06,0.00015075952041142932,1.6607237486785437e-05,0.00038166751641123683,0.02745257835823461,9.5173950344642e-05
19.0,714.2219779709214,0.0005844381985223485,0.9966872425242795,0.2746285496245037,0.0014001249343249889,0.29384304023050073,0.00013180798076431927,0.18706053496989405,0.03947777339022107,0.001325408568267134,0.0006636600128163187,8.604070911438265e-05,3.870479683253122e-06,0.027466539174929024,0.00013160516665303867
20.0,713.9847401670659,0.0005774192897017047,0.9999704698292033,0.275279857131854,0.0014005901579437247,0.2938451038940915,1.1749463137139532e-06,0.18715611884081138,0.03940784433647263,7.902790758536508e-05,0.001673852546692229,6.309041490645378e-05,0.00034029660720543656,0.027273862073503432,0.00017483472214843444
21.0,713.9360794717422,0.000667072730632362,0.9978411758367022,0.27438044186117433,0.001400685619838576,0.2938187444489747,8.589528689468184e-05,0.1870241234436088,0.03989666516041973,4.705512945744314e-07,0.0014109637648499899,6.780426475558898e-05,5.4069766826912475e-06,0.026935651599912794,0.0006511312971589195
22.0,713.5941985972817,0.0006001126045973193,0.9959548930365365,0.27443528249349225,0.0014013566841850854,0.29383843172197743,0.00016094669915848897,0.18703217168481798,0.038526840002833206,0.00014677920679572154,0.0028491423980412725,1.1315713447244773e-05,5.722922972901243e-06,0.02749862487667856,2.811908458682497e-05
23.0,713.5117953891416,0.000640728638523622,0.9988122697368027,0.2751227466208185,0.0014015185263400037,0.2938264900038902,4.725740680749667e-05,0.1871330617892081,0.03935395770328532,5.3549117253013924e-05,0.0013643022993641341,2.797075114528421e-05,0.0007303715519748689,0.02741077280887368,5.699033299810971e-05
24.0,713.3496033688942,0.000626968987050755,0.9998093281307852,0.27550379616024734,0.0014018371851296457,0.2938305355460809,7.5864515449616404e-06,0.18718898343847337,0.03929733738336205,2.0814224018181224e-05,0.0015365582164316319,2.8401711822961348e-05,0.0006741513849070831,0.027374390731612634,6.32810261242397e-05
