93.0,317.2456817899404,0.00037235384767309374,0.8574552889985518,0.25115744792057515,0.002603605544786074,5.485256185377985e-07,1.6702278422433325,3.127846277541474,3.2228938289425497,4.407035545356356,4.559164233380361,4.538908388495683,5.161911421703339,4.705712530957138,5.682681998189183,5.532468508571314,0.2941243513231714,0.005671568372703929,0.1836159888373262,0.019939464106086408,0.010384167774314168,0.002575969040202759,0.0048239842901907455,0.005411480251079708,0.0073726231202281434,0.017821642032095665
76.0,308.355609127804,0.000487725055712049,1.8562991072370931,0.5694811234678286,0.0031802269297086165,6.278201969411867e-08,1.6702278422433325,3.127846277541474,3.2228938289425497,4.407035545356356,4.559164233380361,4.538908388495683,5.161911421703339,4.705712530957138,5.682681998189183,5.532468508571314,0.2938714753329744,0.11364641708399668,0.06318161583817512,0.05535780252326234,0.0005681806440081215,0.0012725841065018345,0.00026134827344688905,0.0006462986347451234,0.015755135239166666,0.005644844039912904
78.0,287.52033044816295,0.0005804006958042211,1.5118411471407935,0.44408130389474676,0.0034353711734250248,4.264374969809026e-08,1.6702278422433325,3.127846277541474,3.2228938289425497,4.407035545356356,4.559164233380361,4.538908388495683,5.161911421703339,4.705712530957138,5.682681998189183,5.532468508571314,0.2938442273163527,0.09994112519008394,0.08158490465622276,0.030944982941400842,0.017089850256809105,0.0020507041569865457,0.0022565395457809544,0.0004416415208159919,0.001247314186900589,0.023976079697531495
45.0,284.5473126539409,0.0003259698766828801,0.8889895582555737,0.2567378245468667,0.003504512042588505,9.842005155302758e-09,1.6702278422433325,3.127846277541474,3.2228938289425497,4.407035545356356,4.559164233380361,4.538908388495683,5.161911421703339,4.705712530957138,5.682681998189183,5.532468508571314,0.2939190337615157,0.07515910874351153,0.10907885297572306,0.0168879586746638,0.0003915596026818669,0.022362348072591666,0.02004770498704117,0.002170558054065696,0.00810284954363259,0.001622566167182743
37.0,278.7061242040414,0.00029974405129149894,0.4687699292523214,0.13140054701143392,0.003326183135283841,2.6182557050224986e-07,1.6702278422433325,3.127846277541474,3.2228938289425497,4.407035545356356,4.559164233380361,4.538908388495683,5.161911421703339,4.705712530957138,5.682681998189183,5.532468508571314,0.29410300296305497,0.02113657986125625,0.16604083727101304,0.02373358194223989,0.0074220904063913695,0.003375269531248089,0.012368642469490198,0.0037657058099484896,0.0067050976104067435,0.010519837334251483
87.0,276.43686797981854,0.00035889292604698354,0.8092707327081651,0.24044304127681593,0.0034336330951167905,1.8382939209748983e-07,1.6702278422433325,3.127846277541474,3.2228938289425497,4.407035545356356,4.559164233380361,4.538908388495683,5.161911421703339,4.705712530957138,5.682681998189183,5.532468508571314,0.2941203936119989,0.007588735299413346,0.1820435757297922,0.004654953372158313,0.02829484585765142,0.0013118953747268485,0.0014768547403379685,0.005286374744722563,0.010171279420329839,0.016543445319418565
27.0,267.53357966699093,0.0008127033775870737,2.123897452876948,0.6194587450360044,0.0036958100448860197,4.203849451878128e-08,1.6702278422433325,3.127846277541474,3.2228938289425497,4.407035545356356,4.559164233380361,4.538908388495683,5.161911421703339,4.705712530957138,5.682681998189183,5.532468508571314,0.29377592687269566,0.12429361895529918,0.055847055012733106,0.005638246083134887,0.034407261565436206,0.014410689564981819,0.0061927610738197365,0.002163791761361175,0.010607491146386079,0.004534563276140469
88.0,256.2663862647224,0.0012125565072454735,3.2900386877572294,0.9745947819332758,0.003896503730286163,5.685763138085775e-09,1.6702278422433325,3.127846277541474,3.2228938289425497,4.407035545356356,4.559164233380361,4.538908388495683,5.161911421703339,4.705712530957138,5.682681998189183,5.532468508571314,0.29365836410525914,0.17069204159327211,0.003728391054780811,0.04169678942734325,0.011802171224832519,0.0062324292104736275,0.00021254950643703158,0.006035469247952016,0.014077171354551764,0.006091301464145042
48.0,248.5001733396179,0.0002272468217211532,0.9128529372933515,0.2848416274095734,0.003507090021961548,5.170520402386636e-07,1.6702278422433325,3.127846277541474,3.2228938289425497,4.407035545356356,4.559164233380361,4.538908388495683,5.161911421703339,4.705712530957138,5.682681998189183,5.532468508571314,0.29408168769925536,0.0034674069711085427,0.18855937460809852,0.0019055121998899941,0.017750675643405763,0.005662126188372218,0.012566130963507756,0.009803034450099387,0.003021483133087791,0.015841436218540873
103.0,231.49810122212662,0.0010381595596367448,2.953299984701856,0.8757396770371981,0.0038325878361351344,4.871020218844002e-07,1.6702278422433325,3.127846277541474,3.2228938289425497,4.407035545356356,4.559164233380361,4.538908388495683,5.161911421703339,4.705712530957138,5.682681998189183,5.532468508571314,0.29370963940179334,0.15729388346662798,0.01823605982762672,0.029570741539790783,0.019950943760425947,0.00836272895141505,0.0008231756212578121,0.0066057632352747205,0.016299883721715536,0.0014640858711616731
